num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,num_env_steps_sampled_lifetime_throughput,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_duration_sec_mean,env_runners/num_episodes,env_runners/episode_len_min,env_runners/time_between_sampling,env_runners/episode_len_mean,env_runners/env_step_timer,env_runners/num_episodes_lifetime,env_runners/episode_return_mean,env_runners/weights_seq_no,env_runners/num_env_steps_sampled_lifetime,env_runners/env_reset_timer,env_runners/sample,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_len_max,env_runners/rlmodule_inference_timer,env_runners/num_env_steps_sampled,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/num_module_steps_sampled/default_policy,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/agent_episode_returns_mean/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_episode_returns_mean/default_policy,learners/default_policy/vf_explained_var,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/mean_kl_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/module_train_batch_size_mean,learners/default_policy/vf_loss,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/entropy,learners/default_policy/num_module_steps_trained,learners/default_policy/num_trainable_parameters,learners/default_policy/weights_seq_no,learners/default_policy/policy_loss,learners/default_policy/total_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/curr_kl_coeff,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate
1,114688,607.858827757438,False,28,40149_00000,2025-05-17_14-56-25,1747461385,6.731834411621094,172.9782395362854,1464251,localhost.localdomain,10.139.239.36,172.9782395362854,28,4.739741705096755,1.931012095134017e-05,4.739580708721521,0.590495720675695,4.13831490156896,0.001706975359306016,0.00036509972051135264,4096,1,0.9627688032131391,1.0,2.3027460711156763e-05,97975,51.0,27.0,114688,0.00013909503468312323,0.09888782091752991,0.5041148382788944,0.5041148382788944,1,6.236661676445975e-05,4096,51.0,51.0,607.858827757438,8,0,0,11.41,14.800000000000002,4096,0.00019248657506527327,5.674778725683581e-05,51.0,114688,4096,114688,51.0,-1.1920929e-07,5.49281e-08,1.0863463e-08,2627.692,128.0,10.0,0.0003,1.0,8.902097e-08,245760,134148.0,28.0,-1.0000001,9.0,0.0,6384768,1.3732910701946821e-05,15728640,6384768,5479.423166761145,0.0,4096.0,245760,134148.0,383821637,0.0,0.1487845333762746,1.4764676749669079e-05,8.932467456132395e-05,9.192642419947098e-06,9.926583476890774e-07,1.5550063257298066e-05,2.86913028750687e-05,8.546525550782065e-06,3.0420080881088746e-06,1.7725361655277195e-05,4.106402525779901e-06,1.850823168528606e-06,1.783796437100546e-05,0.0001676018761772239,0.006457533043249466,5.518078238425255e-06,0.03315431896943304,0.018002691759696442,0.04823844830871057,0.0422331041570309
1,118784,608.6054970959212,False,29,40149_00000,2025-05-17_14-56-32,1747461392,6.722679138183594,179.700918674469,1464251,localhost.localdomain,10.139.239.36,179.700918674469,29,4.759524508465328,1.921168984568965e-05,4.759362917535314,0.5936149029090908,4.154870598784243,0.0017061552556381133,0.00035597003443399444,4096,1,0.9863675170538193,1.0,2.2909147083182406e-05,102071,51.0,28.0,118784,0.00013909503468312323,0.09963322763269732,0.5036741810188553,0.5036741810188553,1,6.80356307360431e-05,4096,51.0,51.0,608.6054970959212,8,0,0,11.5,14.822222222222223,4096,0.00019137610247935312,5.63068371517668e-05,51.0,118784,4096,118784,51.0,-1.1920929e-07,2.1533841e-08,4.183707e-09,2627.6917,128.0,10.0,0.0003,1.0,3.6680788e-08,245760,134148.0,29.0,-1.0000001,9.0,0.0,6630528,6.8664553509734105e-06,15728640,6630528,5484.515745049852,0.0,4096.0,245760,134148.0,399550277,0.0,0.1493151586219336,1.4679436651565885e-05,8.887407764976722e-05,9.136294263373263e-06,9.854265978268744e-07,1.545929595318294e-05,2.8538938248550122e-05,8.46503596563076e-06,3.0218530639215883e-06,1.76271146776647e-05,4.077700910037915e-06,1.8365932717024971e-06,1.783571274393645e-05,0.00016758023758327076,0.0064899211746044455,5.514634037740348e-06,0.03331581952391992,0.018020078418624418,0.04840994153060894,0.04238054965181937
1,122880,594.7290725518577,False,30,40149_00000,2025-05-17_14-56-38,1747461398,6.882869243621826,186.58378791809082,1464251,localhost.localdomain,10.139.239.36,186.58378791809082,30,4.780677093460777,1.9100022919534475e-05,4.780515071019349,0.5980758419094218,4.171449152526064,0.0017076067928261064,0.0003500767816149164,4096,1,1.0092911827856588,1.0,2.2913867440546275e-05,106167,51.0,29.0,122880,0.00013909503468312323,0.10039283396628523,0.5033547131704298,0.5033547131704298,1,8.025070334996743e-05,4096,51.0,51.0,594.7290725518577,8,0,0,11.940000000000001,14.800000000000002,4096,0.00019133296300862033,5.627956271698912e-05,51.0,122880,4096,122880,51.0,0.0,8.688992e-09,1.5891244e-09,2627.6914,128.0,10.0,0.0003,1.0,1.5561321e-08,245760,134148.0,30.0,-1.0000001,9.0,0.0,6876288,3.4332276754867053e-06,15728640,6876288,5489.777729456109,0.0,4096.0,245760,134148.0,415278917,0.0,0.14986739896664247,1.4680084231270347e-05,8.888257419938897e-05,9.124885540583915e-06,9.844243990355484e-07,1.5449440516417032e-05,2.852433722396425e-05,8.46118484921707e-06,3.021346928192083e-06,1.762974861624497e-05,4.078198371654828e-06,1.8337179641966671e-06,1.7833959448003607e-05,0.00016755766037527287,0.006522851352328403,5.511110711430585e-06,0.03349250098532432,0.018038097430594546,0.04858153921132823,0.042533143853698836
1,126976,581.8393607651523,False,31,40149_00000,2025-05-17_14-56-45,1747461405,7.027887344360352,193.61167526245117,1464251,localhost.localdomain,10.139.239.36,193.61167526245117,31,4.803103151835703,1.9028743043152734e-05,4.802940504928722,0.6028069729505448,4.189016792810545,0.001708975175004317,0.0004182265874987934,4096,1,1.0315338508201697,1.0,2.389565799708165e-05,110263,51.0,30.0,126976,0.00013909503468312323,0.10123172429600123,0.5031231052623507,0.5031231052623507,1,8.162216044587664e-05,4096,51.0,51.0,581.8393607651523,8,0,0,20.330000000000002,14.88,4096,0.0001997227951448076,5.929877200035139e-05,51.0,126976,4096,126976,51.0,-1.1920929e-07,3.735988e-09,5.970311e-10,2627.6917,128.0,10.0,0.0003,1.0,7.0394277e-09,245760,134148.0,31.0,-1.0000001,9.0,0.0,7122048,1.7166138377433526e-06,15728640,7122048,5495.205222599737,0.0,4096.0,245760,134148.0,431007557,0.0,0.15044270694429546,1.53262222257289e-05,9.251008617143112e-05,9.524458822545277e-06,1.039312628475158e-06,1.6135635275021882e-05,2.9671659123992685e-05,9.028482831638148e-06,3.1589353878230485e-06,1.840293848343836e-05,4.275485027692978e-06,1.9227251173716986e-06,1.7832459349966177e-05,0.00016753472449246287,0.006556417334184134,5.5075061933829945e-06,0.033685730762548466,0.01805671452368676,0.048753291274479714,0.04269084008767379
1,131072,586.0898515025947,False,32,40149_00000,2025-05-17_14-56-52,1747461412,6.981005668640137,200.5926809310913,1464251,localhost.localdomain,10.139.239.36,200.5926809310913,32,4.824840313306632,1.8933935967224006e-05,4.824677418159452,0.6084472710201779,4.205011601773076,0.0017094474335797652,0.0004411318732309155,4096,1,1.0534453263005739,1.0,2.488851191067525e-05,114359,51.0,31.0,131072,0.00013909503468312323,0.10223502275254855,0.5029551940833411,0.5029551940833411,1,7.976653457350788e-05,4096,51.0,51.0,586.0898515025947,8,0,0,18.95,14.9,4096,0.00020809525961056204,6.240139719169968e-05,51.0,131072,4096,131072,51.0,-1.1920929e-07,1.7947928e-09,2.244792e-10,2627.6914,128.0,10.0,0.0003,1.0,3.5485543e-09,245760,134148.0,32.0,-1.0000001,9.0,0.0,7367808,8.583069188716763e-07,15728640,7367808,5500.794388107546,0.0,4096.0,245760,134148.0,446736197,0.0,0.15102272371770717,1.5962115712354375e-05,9.603463761327691e-05,9.92771402241927e-06,1.096210520837608e-06,1.6830455060075633e-05,3.0834614344976105e-05,9.599498779769185e-06,3.299983027051593e-06,1.9197811250407738e-05,4.481624295397249e-06,2.01668540537087e-06,1.783104435855618e-05,0.0001675126205624792,0.006590583698769749,5.503814462032353e-06,0.033877513937729586,0.018075959475779974,0.04892516465374812,0.04285331222157977
1,135168,603.8202603665926,False,33,40149_00000,2025-05-17_14-56-59,1747461419,6.776342153549194,207.3690230846405,1464251,localhost.localdomain,10.139.239.36,207.3690230846405,33,4.84431241808311,1.8831456407473277e-05,4.844149088918259,0.611156130940279,4.221673625675443,0.0017088272395175093,0.00037639986840076745,4096,1,1.074730200841006,1.0,2.4524949466413854e-05,118455,51.0,32.0,135168,0.00013909503468312323,0.10319402124021884,0.5028334617803715,0.5028334617803715,1,7.516436165394338e-05,4096,51.0,51.0,603.8202603665926,8,0,0,11.290000000000001,14.88,4096,0.00020505721557195398,6.129195591566999e-05,51.0,135168,4096,135168,51.0,-1.1920929e-07,9.9794e-10,8.7588166e-11,2627.6914,128.0,10.0,0.0003,1.0,2.0522732e-09,245760,134148.0,33.0,-1.0000001,9.0,0.0,7613568,4.2915345943583816e-07,15728640,7613568,5506.54144978294,0.0,4096.0,245760,134148.0,462464837,0.0,0.1516231890291551,1.5721319567960084e-05,9.476769811127957e-05,9.781733541020069e-06,1.0748850251245669e-06,1.658186788737197e-05,3.0403504174236933e-05,9.39367665275074e-06,3.249556439565994e-06,1.8918134791451957e-05,4.408802001358494e-06,1.984267523713531e-06,1.7829810023670807e-05,0.00016749092144276395,0.00662524435232904,5.500027517246592e-06,0.034067987484928564,0.01809564368548277,0.04911302908170137,0.043020599506996916
1,139264,607.7812679745832,False,34,40149_00000,2025-05-17_14-57-06,1747461426,6.73154878616333,214.10057187080383,1464251,localhost.localdomain,10.139.239.36,214.10057187080383,34,4.863142162511568,1.8717781526987884e-05,4.8629787868991485,0.6136461302910484,4.2379033328593145,0.0017086754069103032,0.0003565141996659804,4096,1,1.094969669206556,1.0,2.4137825310573127e-05,122551,51.0,33.0,139264,0.00013909503468312323,0.10400272884909684,0.5027452082544674,0.5027452082544674,1,7.146517839370551e-05,4096,51.0,51.0,607.7812679745832,8,0,0,11.21111111111111,14.811111111111112,4096,0.00020179432795657765,6.014636674087767e-05,51.0,139264,4096,139264,51.0,-1.1920929e-07,6.3982825e-10,3.7523918e-11,2627.6917,128.0,10.0,0.0003,1.0,1.353179e-09,245760,134148.0,34.0,-1.0000001,9.0,0.0,7859328,2.1457672971791908e-07,15728640,7859328,5512.442690786013,0.0,4096.0,245760,134148.0,478193477,0.0,0.1522432987804095,1.5477399472179234e-05,9.332280447693813e-05,9.628931039589947e-06,1.0543056627178469e-06,1.6320190831837443e-05,2.9958002590417593e-05,9.178571699579117e-06,3.1985133181885836e-06,1.8609169844642766e-05,4.3302066941251275e-06,1.9511441278099015e-06,1.7828298073940922e-05,0.0001674683569421851,0.00666037239404218,5.496141637078476e-06,0.03425679825748445,0.018115936985453794,0.049316864673327306,0.043192156099276374
1,143360,607.3787768163019,False,35,40149_00000,2025-05-17_14-57-13,1747461433,6.736486434936523,220.83705830574036,1464251,localhost.localdomain,10.139.239.36,220.83705830574036,35,4.881832877936084,1.8635093447976987e-05,4.88166901020912,0.6156518913986715,4.254487757790543,0.0017096775426151353,0.0003511504728521686,4096,1,1.114117097351974,1.0,2.366189736596723e-05,126647,51.0,34.0,143360,0.00013909503468312323,0.10467215396924194,0.5026812261836082,0.5026812261836082,1,6.821982047877627e-05,4096,51.0,51.0,607.3787768163019,8,0,0,11.170000000000002,14.810000000000002,4096,0.0001976831771589937,5.860489672701715e-05,51.0,143360,4096,143360,51.0,-1.1920929e-07,4.5788598e-10,1.8366376e-11,2627.6914,128.0,10.0,0.0003,1.0,9.869914e-10,245760,134148.0,35.0,-1.0000001,9.0,0.0,8105088,1.0728836485895954e-07,15728640,8105088,5518.4944528240485,0.0,4096.0,245760,134148.0,493922117,0.0,0.15288181932953482,1.5163919704969553e-05,9.158048274526671e-05,9.436380230276962e-06,1.0274625357909488e-06,1.597440656943143e-05,2.9401475066582012e-05,8.890657540701302e-06,3.1265747142553476e-06,1.8217457303540567e-05,4.229574253001809e-06,1.903276172618185e-06,1.782656928446873e-05,0.00016744461594204096,0.006695957508679506,5.4921450693931235e-06,0.0344440944348349,0.018136679957061388,0.049535387823911266,0.043368031643962884
1,147456,606.3599259334172,False,36,40149_00000,2025-05-17_14-57-19,1747461439,6.749399423599243,227.5864577293396,1464251,localhost.localdomain,10.139.239.36,227.5864577293396,36,4.900449509286627,1.8535902664949045e-05,4.900285319666707,0.6178923891054139,4.270780657463084,0.00171027071678901,0.00035114484489895403,4096,1,1.132348715134873,1.0,2.335290749942416e-05,130743,51.0,35.0,147456,0.00013909503468312323,0.10524315324057486,0.5026348404403818,0.5026348404403818,1,6.595639803547306e-05,4096,51.0,51.0,606.3599259334172,8,0,0,11.322222222222223,14.822222222222223,4096,0.0001951370998054572,5.76598718525964e-05,51.0,147456,4096,147456,51.0,-1.1920929e-07,3.534375e-10,1.0266914e-11,2627.692,128.0,10.0,0.0003,1.0,7.7210016e-10,245760,134148.0,36.0,-1.0000001,9.0,0.0,8350848,5.364418242947977e-08,15728640,8350848,5524.693135352244,0.0,4096.0,245760,134148.0,509650757,0.0,0.1535390284512993,1.497405948909834e-05,9.04850085731018e-05,9.317322254381865e-06,1.012148011396713e-06,1.576455057270519e-05,2.9049853750971123e-05,8.711464107845405e-06,3.0857527780808076e-06,1.7978522126123217e-05,4.170548156641796e-06,1.8740082623546217e-06,1.782462703729849e-05,0.00016741985242532532,0.006731955496976814,5.488036516615616e-06,0.03462991140960753,0.01815797514973474,0.04976875342790914,0.04354826087265218
1,151552,604.3225705366037,False,37,40149_00000,2025-05-17_14-57-26,1747461446,6.770492315292358,234.35695004463196,1464251,localhost.localdomain,10.139.239.36,234.35695004463196,37,4.919090156893819,1.8436703782136885e-05,4.918925608629835,0.6203353477335788,4.286896483608612,0.0017092810100773634,0.0003534438365022652,4096,1,1.1499851193733046,1.0,2.339864137861963e-05,134839,51.0,36.0,151552,0.00013909503468312323,0.10580057576997452,0.5026012116886733,0.5026012116886733,1,6.507201021825009e-05,4096,51.0,51.0,604.3225705366037,8,0,0,11.010000000000002,14.800000000000002,4096,0.0001954664336527495,5.778270374883763e-05,51.0,151552,4096,151552,51.0,-1.1920929e-07,2.871001e-10,6.3995432e-12,2627.6914,128.0,10.0,0.0003,1.0,6.3346217e-10,245760,134148.0,37.0,-1.0000001,9.0,0.0,8596608,2.6822091214739885e-08,15728640,8596608,5531.035194784594,0.0,4096.0,245760,134148.0,525379397,0.0,0.15421521641110203,1.4998062656352992e-05,9.061731421070904e-05,9.332806268097195e-06,1.0139907453922073e-06,1.5804061307840728e-05,2.908828276975096e-05,8.749420587764901e-06,3.088481831432461e-06,1.8004536531544798e-05,4.175058447938724e-06,1.8784664402748386e-06,1.7822492887515415e-05,0.00016739471941917277,0.006768374255858568,5.483887710598069e-06,0.03481428075994461,0.018179912114559257,0.050017342442047384,0.043732621989411066
1,155648,593.4383121537478,False,38,40149_00000,2025-05-17_14-57-33,1747461453,6.893554449081421,241.25050449371338,1464251,localhost.localdomain,10.139.239.36,241.25050449371338,38,4.938791068504824,1.833809758359898e-05,4.938626102774129,0.6234568019159659,4.303375079912838,0.0017097889800967094,0.00037639350193785504,4096,1,1.166841539977113,1.0,2.338712938990137e-05,138935,51.0,37.0,155648,0.00013909503468312323,0.10630413472343991,0.5025768315049619,0.5025768315049619,1,6.437645778301872e-05,4096,51.0,51.0,593.4383121537478,8,0,0,11.21,14.800000000000002,4096,0.0001954880165926746,5.7798331559890774e-05,51.0,155648,4096,155648,51.0,-1.1920929e-07,2.4160132e-10,4.330189e-12,2627.6914,128.0,10.0,0.0003,1.0,5.372675e-10,245760,134148.0,38.0,-1.0000001,9.0,0.0,8842368,1.3411045607369942e-08,15728640,8842368,5537.51714371476,0.0,4096.0,245760,134148.0,541108037,0.0,0.15490951748075793,1.4989830926863657e-05,9.063384677065533e-05,9.330258767994676e-06,1.0139280374298626e-06,1.5809008131564233e-05,2.9086328014148655e-05,8.751294843349427e-06,3.0886151462564744e-06,1.800251963950603e-05,4.1742855563834956e-06,1.8798926433443709e-06,1.782031005355526e-05,0.00016736864368865976,0.006805371083417441,5.479640774843201e-06,0.03501330199093982,0.018202419051378538,0.05026393354246253,0.04392125361455074
1,159744,598.6902758379849,False,39,40149_00000,2025-05-17_14-57-40,1747461460,6.834019422531128,248.0845239162445,1464251,localhost.localdomain,10.139.239.36,248.0845239162445,39,4.957698448449388,1.8245986220075307e-05,4.957533242946014,0.6257807022474812,4.319853638953194,0.0017084801907303734,0.0003664903124445118,4096,1,1.1832702132609456,1.0,2.3506556918037357e-05,143031,51.0,38.0,159744,0.00013909503468312323,0.10683378000130889,0.5025591563511842,0.5025591563511842,1,6.424044461335253e-05,4096,51.0,51.0,598.6902758379849,8,0,0,11.511111111111111,14.844444444444447,4096,0.00019658444113493552,5.820560069924765e-05,51.0,159744,4096,159744,51.0,-1.1920929e-07,2.0854468e-10,3.1145746e-12,2627.6914,128.0,10.0,0.0003,1.0,4.6674986e-10,245760,134148.0,39.0,-1.0000001,9.0,0.0,9088128,6.705522803684971e-09,15728640,9088128,5544.135550146845,0.0,4096.0,245760,134148.0,556836677,0.0,0.15562143206807957,1.5071007441985283e-05,9.110618053854114e-05,9.378889431134872e-06,1.0221179497520057e-06,1.589563479145576e-05,2.924085856419944e-05,8.818831143598106e-06,3.1085597696439516e-06,1.810332298327697e-05,4.201051547800558e-06,1.894432281503581e-06,1.781818802369044e-05,0.00016734210140131192,0.006842738618398338,5.475381184083081e-06,0.03522697625914493,0.018225437825948713,0.05050863249592348,0.04411383057929176
1,163840,578.284571474759,False,40,40149_00000,2025-05-17_14-57-47,1747461467,7.075572490692139,255.16009640693665,1464251,localhost.localdomain,10.139.239.36,255.16009640693665,40,4.978834424185301,1.8177636656329316e-05,4.978668880806793,0.6299244376841553,4.336732414763526,0.0017095169389155433,0.0003555157600203529,4096,1,1.1992173580703043,1.0,2.315881440460863e-05,147127,51.0,39.0,163840,0.00013909503468312323,0.1073139702156411,0.5025463422122602,0.5025463422122602,1,6.574911856268617e-05,4096,51.0,51.0,578.284571474759,8,0,0,10.927272727272728,14.809090909090912,4096,0.00019357987470588944,5.71295295802612e-05,51.0,163840,4096,163840,51.0,-1.1920929e-07,1.8346025e-10,2.3451553e-12,2627.6914,128.0,10.0,0.0003,1.0,4.12852e-10,245760,134148.0,40.0,-1.0000001,9.0,0.0,9333888,3.3527614018424856e-09,15728640,9333888,5550.887036735917,0.0,4096.0,245760,134148.0,572565317,0.0,0.15633351368721005,1.4857284409653367e-05,8.980815734500298e-05,9.231653210084723e-06,1.001140226291675e-06,1.5650097902231834e-05,2.8828663952834013e-05,8.614989755358603e-06,3.0616811538271696e-06,1.7829577494112672e-05,4.1330457360015526e-06,1.860649853194778e-06,1.78161087103532e-05,0.00016731550219386139,0.0068804461724671145,5.471025529324434e-06,0.035438199399785875,0.018248943948331552,0.050751298937360176,0.044310224837174304
1,167936,536.3953616954187,False,41,40149_00000,2025-05-17_14-57-55,1747461475,7.629495143890381,262.789591550827,1464251,localhost.localdomain,10.139.239.36,262.789591550827,41,5.005295018673435,1.8083331270127126e-05,5.005129168468136,0.633170339506257,4.3598490202958535,0.0017114962092959986,0.00034670641252887435,4096,1,1.2152571384843291,1.0,2.3107225344562964e-05,151223,51.0,40.0,167936,0.00013909503468312323,0.1077655420507299,0.5025370522135181,0.5025370522135181,1,7.330325512646348e-05,4096,51.0,51.0,536.3953616954187,8,0,0,11.669999999999998,14.820000000000002,4096,0.0001931364668416459,5.698465114618328e-05,51.0,167936,4096,167936,51.0,-1.1920929e-07,1.6377309e-10,1.8294064e-12,2627.692,128.0,10.0,0.0003,1.0,3.7029577e-10,245760,134148.0,41.0,-1.0000001,9.0,0.0,9579648,1.6763807009212428e-09,15728640,9579648,5557.768280038193,0.0,4096.0,245760,134148.0,588293957,0.0,0.15706208358935073,1.4838351767132153e-05,8.960901768630175e-05,9.211664963556871e-06,9.986502742027825e-07,1.561934122593618e-05,2.875317070202783e-05,8.605379709863602e-06,3.0482526464354525e-06,1.7779024914088672e-05,4.123255941551012e-06,1.8536466875501015e-06,1.7814053461965685e-05,0.00016729122545327925,0.006918554730104123,5.466889757400244e-06,0.03564742276049155,0.018272844946484925,0.05100795533862409,0.044510315863040696
1,172032,529.0186833323899,False,42,40149_00000,2025-05-17_14-58-02,1747461482,7.734835863113403,270.52442741394043,1464251,localhost.localdomain,10.139.239.36,270.52442741394043,42,5.032546802507427,1.798174768775954e-05,5.032380742004153,0.6366301702211669,4.383543637612985,0.0017127393474086986,0.00037387200427474454,4096,1,1.2327458308543164,1.0,2.3193648111434278e-05,155319,51.0,41.0,172032,0.00013909503468312323,0.1082768231113592,0.5025303171471089,0.5025303171471089,1,7.44080447203986e-05,4096,51.0,51.0,529.0186833323899,8,0,0,11.327272727272726,14.854545454545457,4096,0.0001939770998907331,5.725705662363283e-05,51.0,172032,4096,172032,51.0,-1.1920929e-07,1.4791794e-10,1.4659266e-12,2627.6917,128.0,10.0,0.0003,1.0,3.3584624e-10,245760,134148.0,42.0,-1.0000001,9.0,0.0,9825408,8.381903504606214e-10,15728640,9825408,5564.77600977075,0.0,4096.0,245760,134148.0,604022597,0.0,0.1578069674760726,1.490304630573367e-05,8.998278760139034e-05,9.259428651281158e-06,1.0045442865870652e-06,1.5675028845829796e-05,2.887390662150851e-05,8.653595419120526e-06,3.0641095527183178e-06,1.7850858827905375e-05,4.141625503632622e-06,1.8650508871328037e-06,1.7812213415232384e-05,0.00016726544419486933,0.00695702253247792,5.462690299899334e-06,0.035854597450840846,0.018297184410875064,0.05127855986477699,0.0447140118884056
1,176128,526.4639066989263,False,43,40149_00000,2025-05-17_14-58-10,1747461490,7.772969722747803,278.29739713668823,1464251,localhost.localdomain,10.139.239.36,278.29739713668823,43,5.059907106761862,1.7877070480355142e-05,5.059740803513855,0.6395873813585743,4.407851938527376,0.001712066994247915,0.0003732986151590012,4096,1,1.2511682723214905,1.0,2.3119246988693532e-05,159415,51.0,42.0,176128,0.00013909503468312323,0.10877583459755513,0.5025254343564011,0.5025254343564011,1,7.17674360508723e-05,4096,51.0,51.0,526.4639066989263,8,0,0,10.633333333333333,14.825000000000003,4096,0.0001933305511175407,5.703113062119063e-05,51.0,176128,4096,176128,51.0,-1.1920929e-07,1.3486978e-10,1.2015008e-12,2627.6917,128.0,10.0,0.0003,1.0,3.0736735e-10,245760,134148.0,43.0,-1.0000001,9.0,0.0,10071168,4.190951752303107e-10,15728640,10071168,5571.907008080651,0.0,4096.0,245760,134148.0,619751237,0.0,0.15856770693899683,1.4853189961405294e-05,8.968446614785003e-05,9.232666530291512e-06,1.0011028632412027e-06,1.5619448512191763e-05,2.878288982783747e-05,8.614974804101601e-06,3.0512632021731526e-06,1.7789211596016718e-05,4.124148087121314e-06,1.857527053709827e-06,1.781001536370277e-05,0.00016723885024319586,0.006995873479028042,5.458422941853614e-06,0.03605977851229931,0.01832195398328618,0.05156249509336673,0.044921395153979006
1,180224,523.257839364568,False,44,40149_00000,2025-05-17_14-58-18,1747461498,7.823265552520752,286.120662689209,1464251,localhost.localdomain,10.139.239.36,286.120662689209,44,5.087471297533898,1.7762919592391283e-05,5.087305058029127,0.6416731346446702,4.433252102521813,0.0017128009841235487,0.00035273090543341823,4096,1,1.2699659266970664,1.0,2.306928642305939e-05,163511,51.0,43.0,180224,0.00013909503468312323,0.10918450000579377,0.5025218944291535,0.5025218944291535,1,6.884956292250888e-05,4096,51.0,51.0,523.257839364568,8,0,0,10.745454545454548,14.863636363636367,4096,0.0001927540925869736,5.681477600786171e-05,51.0,180224,4096,180224,51.0,-1.1920929e-07,1.2393572e-10,1.0034019e-12,2627.6912,128.0,10.0,0.0003,1.0,2.834073e-10,245760,134148.0,44.0,-1.0000001,9.0,0.0,10316928,2.0954758761515535e-10,15728640,10316928,5579.158108823378,0.0,4096.0,245760,134148.0,635479877,0.0,0.15934319916051348,1.4813821671063043e-05,8.943488591064291e-05,9.206432180086407e-06,9.963705680590832e-07,1.557870665648358e-05,2.8702743239577553e-05,8.574954151590594e-06,3.044309739326187e-06,1.7738287389576447e-05,4.109330933416943e-06,1.849376435202958e-06,1.7807485650457963e-05,0.00016721404822409532,0.007035069464393453,5.454072359808953e-06,0.036262881735975624,0.01834719847790863,0.05185898017569347,0.04513223330105359
